FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
9.345074,4.949074,0.168134,0.336667,10.363221,10.407840,0.144936,1.039049,1.021242,2.335350,0.469985,0.688267,0.500809,0.432772,0.046084,9998.000000,0.970583,0.694524,0.000000,0.000000,1.015495,1.017361,0.000000,0.016636,0.009128,0.368352,0.000000,0.000000,0.000000,0.000000,0.000000,3.999913,77.000000,,1
1.445769,4.222536,0.095247,0.137410,7.121001,9.719532,0.165579,0.779142,2.360724,1.321395,0.375537,0.458585,0.532471,0.734883,0.084244,0.000000,0.160099,0.625573,0.000000,0.000000,0.852541,0.987645,0.000000,0.000000,0.373045,0.121033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,135.000000,,0
12.465795,4.521971,0.239005,0.647162,5.200776,12.566252,0.469206,0.512088,1.366573,2.628577,0.173604,1.134935,0.339742,0.443034,0.132048,0.000000,1.095720,0.655328,0.000000,0.000000,0.716068,1.099206,0.000000,0.000000,0.135633,0.419721,0.000000,0.054971,0.000000,0.000000,0.000000,0.000000,178.000000,,1
17.183189,6.246612,0.354595,0.304206,3.979358,22.620474,0.838255,0.554391,1.298038,1.303767,0.391647,1.097263,0.386057,1.550399,0.091675,9998.000000,1.235104,0.795645,0.000000,0.000000,0.599813,1.354502,0.000000,0.000000,0.113287,0.115200,0.000000,0.040311,0.000000,0.190443,0.000000,3.999913,204.000000,,1
18.693182,35.470749,0.174183,0.417221,9.920965,28.417746,0.544090,1.113494,2.228405,2.285301,0.522070,1.037771,0.504262,1.421793,0.072579,0.000000,1.271683,1.549870,0.000000,0.000000,0.996554,1.453590,0.000000,0.046688,0.347994,0.358943,0.000000,0.016102,0.000000,0.152836,0.000000,0.000000,247.000000,,1
34.161930,2.792418,0.272903,0.948174,12.738499,20.190857,1.113633,1.191851,2.274201,2.174902,0.747360,0.684993,1.043401,2.594838,0.009075,0.000000,1.533542,0.445980,0.000000,0.000000,1.105118,1.305155,0.046742,0.076222,0.356829,0.337440,0.000000,0.000000,0.018451,0.414110,0.000000,0.000000,420.000000,,0
10.579268,3.077579,0.238805,1.301412,8.376876,21.666491,0.387854,1.058474,0.849055,2.008225,0.688767,1.251123,1.000459,2.846280,0.013859,9998.000000,1.024456,0.488209,0.000000,0.114415,0.923082,1.335789,0.000000,0.024680,0.000000,0.302812,0.000000,0.097300,0.000199,0.454278,0.000000,3.999913,553.000000,,1
9.208222,14.654332,0.364577,0.511190,9.813920,11.705079,0.444311,0.774311,1.444391,2.256713,0.696992,0.107604,0.604779,1.427642,0.086701,0.000000,0.964176,1.165966,0.000000,0.000000,0.991843,1.068374,0.000000,0.000000,0.159685,0.353476,0.000000,0.000000,0.000000,0.154619,0.000000,0.000000,747.000000,,1
14.785094,40.150513,0.260246,0.704198,10.122339,24.147575,0.757701,0.885568,1.291749,2.937973,0.584716,0.910822,1.165699,2.123915,0.022794,0.000000,1.169824,1.603691,0.000000,0.000000,1.005281,1.382874,0.000000,0.000000,0.111178,0.468048,0.000000,0.000000,0.066586,0.327137,0.000000,0.000000,820.000000,,1
1.145955,1.423450,0.096784,0.000000,3.067458,10.580066,0.603502,0.217564,0.000000,0.208481,0.000000,0.118624,0.806412,0.000000,0.226784,9998.000000,0.059167,0.153342,0.000000,0.000000,0.486779,1.024488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.999913,1013.000000,,0
11.410975,50.947247,0.242219,0.703540,6.764889,19.950773,0.398515,0.677447,1.133577,2.966581,0.948753,0.955142,0.700326,0.585355,0.018529,0.000000,1.057323,1.707121,0.000000,0.000000,0.830261,1.299960,0.000000,0.000000,0.054451,0.472256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1070.000000,,1
14.371107,37.403873,0.343415,0.615300,6.816795,18.404427,0.713342,0.541814,1.148430,2.486675,0.807710,0.577509,0.919706,2.281887,0.151889,0.000000,1.157490,1.572917,0.000000,0.000000,0.833580,1.264922,0.000000,0.000000,0.060105,0.395619,0.000000,0.000000,0.000000,0.358294,0.000000,0.000000,1333.000000,,1
9.948516,4.194846,0.295023,0.609351,6.962949,11.285203,0.647442,0.696213,1.479088,1.517778,0.804536,1.450480,0.834941,2.357829,0.012255,0.000000,0.997758,0.622716,0.000000,0.000000,0.842793,1.052509,0.000000,0.000000,0.169994,0.181208,0.000000,0.161512,0.000000,0.372512,0.000000,0.000000,1440.000000,,1
3.133817,13.897349,0.088140,0.043501,13.056520,23.709574,0.549201,1.287058,1.227007,3.585835,0.305664,1.102833,0.652972,1.752012,0.115944,0.000000,0.496074,1.142932,0.000000,0.000000,1.115827,1.374924,0.000000,0.109598,0.088847,0.554590,0.000000,0.042510,0.000000,0.243537,0.000000,0.000000,2013.000000,,1
18.239088,1.547704,0.296740,0.460262,11.498654,13.290215,1.085644,1.166837,0.855264,1.097643,0.485437,0.988501,0.775349,1.650776,0.042407,0.000000,1.261003,0.189688,0.000000,0.000000,1.060647,1.123532,0.035688,0.067010,0.000000,0.040461,0.000000,0.000000,0.000000,0.217688,0.000000,0.000000,2040.000000,,0
1.105189,2.360844,0.334212,0.864427,7.384981,8.256854,0.752531,0.543471,0.452297,1.050768,0.073766,0.249346,0.833703,1.380428,0.266939,0.000000,0.043436,0.373067,0.000000,0.000000,0.868349,0.916815,0.000000,0.000000,0.000000,0.021507,0.000000,0.000000,0.000000,0.140014,0.000000,0.000000,2261.000000,,0
7.412510,28.501173,0.330339,0.780020,10.802701,17.730293,1.242100,1.052525,1.855903,2.697271,0.658581,1.150626,1.180532,4.129884,0.007958,0.000000,0.869965,1.454863,0.000000,0.000000,1.033532,1.248716,0.094156,0.022232,0.268555,0.430925,0.000000,0.060934,0.072078,0.615938,0.000000,0.000000,2314.000000,,1
13.121941,90.390709,0.321655,0.950311,11.792779,24.731234,1.002416,0.977282,2.505081,3.258650,1.073047,1.633487,1.385020,2.403785,0.035613,0.000000,1.117998,1.956124,0.000000,0.000000,1.071616,1.393246,0.001048,0.000000,0.398822,0.513038,0.030619,0.213116,0.141456,0.380896,0.000000,0.000000,2499.000000,,1
13.846821,7.213552,0.195005,0.810465,7.367173,10.079557,1.002456,0.696153,1.938412,1.833883,1.281248,0.759139,0.474996,2.493981,0.005268,0.000000,1.141350,0.858149,0.000000,0.000000,0.867301,1.003441,0.001065,0.000000,0.287446,0.263372,0.107633,0.000000,0.000000,0.396893,0.000000,0.000000,2852.000000,,1
14.017750,40.963654,0.201972,0.615480,8.082671,9.087382,0.976004,0.728335,0.539139,1.732607,0.417820,0.645525,1.128945,3.376316,0.022132,0.000000,1.146678,1.612399,0.000000,0.000000,0.907555,0.958439,0.000000,0.000000,0.000000,0.238700,0.000000,0.000000,0.052673,0.528443,0.000000,0.000000,2926.000000,,1
18.724705,2.091354,0.080094,0.474896,12.313392,15.775970,1.007307,0.975245,1.696193,2.452118,0.843764,0.846719,0.374399,1.603083,0.079300,9998.000000,1.272415,0.320428,0.000000,0.000000,1.090378,1.197996,0.003162,0.000000,0.229475,0.389541,0.000000,0.000000,0.000000,0.204956,0.000000,3.999913,3479.000000,,0
14.437187,44.162731,0.246072,0.441656,9.785831,20.055483,0.861872,0.832365,0.850552,3.573936,0.495778,0.579585,0.181051,2.923300,0.096324,0.000000,1.159483,1.645056,0.000000,0.000000,0.990598,1.302233,0.000000,0.000000,0.000000,0.553147,0.000000,0.000000,0.000000,0.465873,0.000000,0.000000,3725.000000,,1
8.212015,30.073112,0.140205,0.491925,8.340043,11.342798,0.693937,0.841529,1.002536,1.964944,0.568625,1.316644,0.301891,2.046655,0.033347,0.000000,0.914450,1.478178,0.000000,0.000000,0.921168,1.054720,0.000000,0.000000,0.001100,0.293350,0.000000,0.119468,0.000000,0.311045,0.000000,0.000000,3751.000000,,1
18.499134,8.056139,0.324609,0.318041,7.146894,22.875631,0.922841,0.699507,1.644907,2.464994,0.818171,0.973708,1.089837,3.709409,0.078486,0.000000,1.267151,0.906127,0.000000,0.000000,0.854117,1.359373,0.000000,0.000000,0.216141,0.391816,0.000000,0.000000,0.037361,0.569305,0.000000,0.000000,3932.000000,,1
11.195067,2.292428,0.292168,0.462898,9.088001,21.703724,0.386676,0.812761,0.663712,2.750315,0.308239,0.577928,0.259707,1.023897,0.035172,0.000000,1.049027,0.360296,0.000000,0.000000,0.958468,1.336534,0.000000,0.000000,0.000000,0.439382,0.000000,0.000000,0.000000,0.010256,0.000000,0.000000,3988.000000,,0
1.524027,1.744086,0.124793,0.126929,2.048033,13.436368,0.250344,0.292468,0.488631,0.000000,0.039628,0.904115,0.000000,2.103672,0.062241,0.000000,0.182993,0.241568,0.000000,0.000000,0.311337,1.128282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.322978,0.000000,0.000000,4035.000000,,0
8.983452,85.180908,0.162145,0.661416,14.804559,21.178778,0.551097,1.316664,1.673295,3.009523,0.751852,0.881456,1.067418,2.681700,0.144215,0.000000,0.953443,1.930342,0.000000,0.000000,1.170395,1.325901,0.000000,0.119475,0.223572,0.478498,0.000000,0.000000,0.028334,0.428410,0.000000,0.000000,4077.000000,,1
1.140405,0.605957,0.274920,0.182009,0.000000,0.633926,0.000000,0.000000,0.206704,1.062606,0.108882,0.511849,1.809707,2.687170,0.309640,2809.944580,0.057059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026372,0.000000,0.000000,0.257608,0.429295,0.000000,3.448698,4116.000000,,0
