FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
6.823483,3.888204,0.196003,0.549380,13.442297,22.036936,4.583798,1.165439,0.896888,2.015512,0.921164,0.704238,1.274002,1.914396,0.004205,0.000000,0.834006,0.589749,0.000000,0.000000,1.128474,1.343151,0.661225,0.066490,0.000000,0.304385,0.000000,0.000000,0.105170,0.282032,0.000000,0.000000,144.000000,,1
9.734505,11.774512,0.202811,1.040926,49.477379,22.850357,19.266539,4.472641,0.811184,2.499072,0.516181,0.821944,0.890919,1.375597,0.075168,0.000000,0.988314,1.070943,0.000000,0.017420,1.694407,1.358893,1.284804,0.650564,0.000000,0.397779,0.000000,0.000000,0.000000,0.138491,0.000000,0.000000,198.000000,,1
3.099539,2.900901,0.147532,0.438442,24.363024,26.135218,10.694917,2.004073,0.908866,1.176938,0.647522,0.873470,0.483560,1.568066,0.053380,0.000000,0.491297,0.462533,0.000000,0.000000,1.386731,1.417226,1.029177,0.301914,0.000000,0.070754,0.000000,0.000000,0.000000,0.195364,0.000000,0.000000,387.000000,,1
3.973050,12.537764,0.145954,0.265677,17.467533,25.732712,4.637720,1.435947,0.732247,2.050868,0.864507,0.831587,1.028229,2.216846,0.039886,0.000000,0.599124,1.098220,0.000000,0.000000,1.242232,1.410486,0.666305,0.157138,0.000000,0.311938,0.000000,0.000000,0.012090,0.345735,0.000000,0.000000,924.000000,,1
8.405923,17.273426,0.275479,0.389910,9.114893,20.872017,0.796251,0.866463,0.692041,1.562816,0.480246,0.302290,0.506698,1.823921,0.050165,0.000000,0.924585,1.237378,0.000000,0.000000,0.959752,1.319564,0.000000,0.000000,0.000000,0.193908,0.000000,0.000000,0.000000,0.261006,0.000000,0.000000,1838.000000,,1
7.503585,16.969398,0.113813,0.672855,13.040449,20.189539,5.486495,0.967320,1.297579,3.176320,0.317083,0.614043,0.685493,0.934180,0.069406,0.000000,0.875269,1.229666,0.000000,0.000000,1.115293,1.305126,0.739295,0.000000,0.113134,0.501924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1942.000000,,1
6.148371,8.321017,0.316983,0.443812,10.458447,19.169235,1.949133,1.022220,1.274521,1.594838,0.526682,1.245813,0.564832,2.186601,0.014521,0.000000,0.788760,0.920176,0.000000,0.000000,1.019467,1.282605,0.289841,0.009544,0.105347,0.202716,0.000000,0.095453,0.000000,0.339769,0.000000,0.000000,2465.000000,,1
6.285721,0.899822,0.169292,0.590705,24.514408,21.837799,6.448465,2.154280,2.368729,2.407259,1.046256,0.836138,0.946078,1.594977,0.028616,0.000000,0.798355,0.000000,0.000000,0.000000,1.389421,1.339209,0.809456,0.333302,0.374515,0.381523,0.019638,0.000000,0.000000,0.202755,0.000000,0.000000,2635.000000,,0
15.276120,11.132421,0.333852,0.587671,13.896212,17.278696,4.638040,1.150626,0.501288,1.841788,0.915973,0.871175,0.538420,2.937794,0.030232,0.000000,1.184013,1.046590,0.000000,0.000000,1.142896,1.237511,0.666334,0.060934,0.000000,0.265240,0.000000,0.000000,0.000000,0.468021,0.000000,0.000000,2879.000000,,1
2.495579,3.955382,0.021980,0.413248,20.672220,25.576496,5.863150,1.996686,1.963167,1.107884,0.469845,0.655527,0.430277,0.141283,0.144452,0.000000,0.397171,0.597188,0.000000,0.000000,1.315387,1.407841,0.768131,0.300310,0.292957,0.044494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3124.000000,,1
