FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
27.462942,3.954124,0.408656,0.627318,4.259628,0.000000,0.514504,0.434769,1.396299,2.158512,0.233076,0.870456,0.637979,1.691442,0.071889,9998.000000,1.438747,0.597050,0.000000,0.000000,0.629372,0.000000,0.000000,0.000000,0.144978,0.334154,0.000000,0.000000,0.000000,0.228257,0.000000,3.999913,95.000000,,1
2.784752,4.965085,0.232717,0.616478,5.671599,15.119426,0.475255,0.516700,1.349544,3.632869,0.488970,0.521531,0.333094,1.613404,0.141469,0.000000,0.444787,0.695927,0.000000,0.000000,0.753706,1.179535,0.000000,0.000000,0.130187,0.560250,0.000000,0.000000,0.000000,0.207743,0.000000,0.000000,386.000000,,1
14.257733,33.759483,0.290571,0.631690,5.950391,29.338150,0.703340,0.569064,0.757242,2.005111,0.750754,0.844024,0.512108,1.015851,0.027697,0.000000,1.154050,1.528396,0.000000,0.000000,0.774546,1.467433,0.000000,0.000000,0.000000,0.302138,0.000000,0.000000,0.000000,0.006830,0.000000,0.000000,614.000000,,1
14.668825,5.165200,0.263880,0.652572,7.758880,23.832489,0.400711,0.766805,0.313829,2.998343,0.690603,0.512707,0.290332,1.852569,0.096448,0.000000,1.166395,0.713087,0.000000,0.000000,0.889799,1.377169,0.000000,0.000000,0.000000,0.476881,0.000000,0.000000,0.000000,0.267774,0.000000,0.000000,971.000000,,1
17.629257,2.974946,0.315127,0.554531,7.747920,6.004553,0.651494,0.884031,1.821306,2.867082,0.982412,0.945559,1.043781,2.526043,0.068223,0.000000,1.246234,0.473479,0.000000,0.000000,0.889185,0.778481,0.000000,0.000000,0.260383,0.457440,0.000000,0.000000,0.018609,0.402441,0.000000,0.000000,1066.000000,,1
11.898327,4.966182,0.283604,0.361941,8.342817,1.220798,0.430417,0.849654,2.119004,2.504822,0.403286,0.718652,0.420096,1.278154,0.018629,9998.000000,1.075486,0.696023,0.000000,0.000000,0.921313,0.086644,0.000000,0.000000,0.326132,0.398777,0.000000,0.000000,0.000000,0.106583,0.000000,3.999913,1471.000000,,1
29.951353,20.486019,0.363039,0.305724,2.111897,7.333195,0.565171,0.256493,1.042663,1.138947,0.478809,0.911202,1.601386,0.573776,0.212335,0.000000,1.476416,1.311458,0.000000,0.000000,0.324673,0.865293,0.000000,0.000000,0.018144,0.056504,0.000000,0.000000,0.204496,0.000000,0.000000,0.000000,1592.000000,,1
9.573857,7.216248,0.263560,0.447546,7.620572,12.294327,0.760696,0.819169,0.520752,2.339962,0.463556,0.920625,0.641173,2.656386,0.070637,0.000000,0.981087,0.858311,0.000000,0.000000,0.881988,1.089705,0.000000,0.000000,0.000000,0.369209,0.000000,0.000000,0.000000,0.424291,0.000000,0.000000,1629.000000,,1
10.796592,36.114937,0.176359,0.168394,4.166138,10.635066,0.699826,0.362161,0.507017,4.297260,0.472540,0.643389,0.725699,1.398595,0.045377,0.000000,1.033287,1.557687,0.000000,0.000000,0.619734,1.026740,0.000000,0.000000,0.000000,0.633192,0.000000,0.000000,0.000000,0.145692,0.000000,0.000000,1699.000000,,1
9.229863,2.760656,0.194027,0.258769,7.337826,24.819572,0.226907,0.463077,0.881077,3.422292,0.611727,1.042363,0.066958,0.000000,0.057206,9998.000000,0.965195,0.441012,0.000000,0.000000,0.865567,1.394794,0.000000,0.000000,0.000000,0.534317,0.000000,0.018019,0.000000,0.000000,0.000000,3.999913,1776.000000,,1
7.817873,5.997066,0.084087,0.401988,5.510053,16.893457,0.928291,0.587571,1.693558,1.176100,0.772594,0.448723,0.507177,1.500949,0.025231,9998.000000,0.893089,0.777939,0.000000,0.000000,0.741156,1.227719,0.000000,0.000000,0.228800,0.070444,0.000000,0.000000,0.000000,0.176366,0.000000,3.999913,1804.000000,,1
16.678747,4.042922,0.188078,0.331157,12.750835,17.964947,0.440838,0.990977,0.928969,0.355313,0.318121,1.218203,0.279911,2.171648,0.090643,356.475464,1.222163,0.606695,0.000000,0.000000,1.105539,1.254426,0.000000,0.000000,0.000000,0.000000,0.000000,0.085720,0.000000,0.336789,0.000000,2.552030,1866.000000,,1
2.192410,1.810845,0.223952,0.435408,4.869079,4.807012,0.166996,0.418698,1.092652,1.455312,0.533709,0.216805,0.371823,2.365376,0.067270,0.000000,0.340922,0.257881,0.000000,0.000000,0.687447,0.681875,0.000000,0.000000,0.038482,0.162956,0.000000,0.000000,0.000000,0.373900,0.000000,0.000000,1899.000000,,0
10.595677,5.146235,0.200096,1.309637,7.439023,21.670004,0.598311,0.792578,1.194526,3.344474,0.561818,0.658222,0.800403,1.745204,0.005657,0.000000,1.025129,0.711490,0.000000,0.117151,0.871516,1.335859,0.000000,0.000000,0.077196,0.524328,0.000000,0.000000,0.000000,0.241846,0.000000,0.000000,1977.000000,,1
39.439987,10.065184,0.289693,0.637400,7.522071,18.466515,0.528618,0.812521,0.916592,2.546646,0.983011,1.081292,0.650616,2.349225,0.003984,0.000000,1.595937,1.002822,0.000000,0.000000,0.876337,1.266385,0.000000,0.000000,0.000000,0.405969,0.000000,0.033943,0.000000,0.370925,0.000000,0.000000,2301.000000,,1
1.368709,5.484040,0.109920,0.073965,2.439640,19.121382,0.682738,0.293745,0.730371,0.457607,0.797030,0.986026,0.536983,0.621908,0.047371,0.000000,0.136311,0.739101,0.000000,0.000000,0.387326,1.281519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2345.000000,,0
10.944762,20.971556,0.109621,0.665828,6.716258,20.975309,0.592462,0.648260,2.223933,1.416941,0.545807,0.621569,0.377693,1.355014,0.120976,0.000000,1.039206,1.321631,0.000000,0.000000,0.827127,1.321708,0.000000,0.000000,0.347122,0.151352,0.000000,0.000000,0.000000,0.131944,0.000000,0.000000,2643.000000,,1
1.625682,1.226109,0.376455,0.406041,11.218005,8.200836,0.318341,0.992873,1.448883,1.021721,0.945739,0.000000,0.492264,1.761754,0.038203,0.000000,0.211035,0.088529,0.000000,0.000000,1.049916,0.913858,0.000000,0.000000,0.161033,0.009332,0.000000,0.000000,0.000000,0.245945,0.000000,0.000000,2791.000000,,0
3.645845,5.934480,0.342916,0.614861,5.239285,11.572001,0.492444,0.569204,1.364397,1.348546,1.000379,0.660917,1.252541,0.826855,0.197245,0.000000,0.561798,0.773383,0.000000,0.000000,0.719272,1.063408,0.000000,0.000000,0.134941,0.129866,0.000165,0.000000,0.097792,0.000000,0.000000,0.000000,2972.000000,,1
