FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
1.060211,0.434170,0.006368,0.000000,3.953166,0.000000,0.305225,0.390889,1.127189,0.000000,0.165419,0.522529,0.000000,0.000000,0.053656,0.000000,0.025392,0.000000,0.000000,0.000000,0.596945,0.000000,0.000000,0.000000,0.051997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,,0
7.059413,16.043882,0.132359,0.731109,10.057617,10.961332,4.270469,1.001278,1.659420,0.808329,0.347687,0.790781,0.328322,1.208002,0.029784,0.000000,0.848769,1.205310,0.000000,0.000000,1.002495,1.039863,0.630476,0.000555,0.219956,0.000000,0.000000,0.000000,0.000000,0.082068,0.000000,0.000000,211.000000,,1
16.157137,13.299458,0.233415,0.786449,12.199100,29.526089,6.088001,1.060909,1.463297,2.781318,1.061788,1.279272,1.375696,1.951848,0.092069,0.000000,1.208364,1.123834,0.000000,0.000000,1.086328,1.470206,0.784475,0.025678,0.165332,0.444251,0.026038,0.106963,0.138523,0.290446,0.000000,0.000000,420.000000,,1
12.513048,9.553016,0.123336,0.551317,12.469627,16.863411,5.033859,0.920205,0.938792,1.152842,0.445250,0.461820,1.351381,1.569703,0.134278,0.000000,1.097363,0.980141,0.000000,0.000000,1.095853,1.226945,0.701901,0.000000,0.000000,0.061770,0.000000,0.000000,0.130778,0.195818,0.000000,0.000000,903.000000,,1
1.109521,0.316823,0.034857,0.000000,4.275420,0.000000,0.000000,0.404943,0.219061,1.742549,0.000000,1.205247,0.000000,0.000000,0.006489,9998.000000,0.045135,0.000000,0.000000,0.000000,0.630979,0.000000,0.000000,0.000000,0.000000,0.241185,0.000000,0.081076,0.000000,0.000000,0.000000,3.999913,934.000000,,0
5.950950,4.035316,0.532032,0.699527,30.322220,26.466856,12.792720,2.495698,1.777665,2.586393,0.704019,1.158931,0.980136,2.715918,0.149635,0.000000,0.774586,0.605878,0.000000,0.000000,1.481761,1.422702,1.106963,0.397192,0.249850,0.412695,0.000000,0.064058,0.000000,0.433917,0.000000,0.000000,979.000000,,1
6.011041,26.748821,0.412409,0.715817,20.859200,24.520157,10.816416,1.770518,2.148290,3.310575,0.910204,1.193947,1.351061,4.066759,0.210178,0.000000,0.778950,1.427305,0.000000,0.000000,1.319298,1.389523,1.034083,0.248100,0.332093,0.519903,0.000000,0.076985,0.130675,0.609248,0.000000,0.000000,1067.000000,,1
10.035217,26.681744,0.035555,0.709888,8.986945,6.150427,3.359447,0.961610,1.715997,1.490567,0.128666,0.974906,0.817333,1.421693,0.230785,0.000000,1.001527,1.426214,0.000000,0.000000,0.953612,0.788905,0.526268,0.000000,0.234517,0.173352,0.000000,0.000000,0.000000,0.152806,0.000000,0.000000,1165.000000,,1
7.269251,2.866124,0.321535,0.575752,6.327266,7.191633,0.576191,0.804616,1.935598,2.545128,0.477771,0.485237,0.700565,1.544629,0.051036,0.000000,0.861490,0.457295,0.000000,0.000000,0.801216,0.856827,0.000000,0.000000,0.286815,0.405710,0.000000,0.000000,0.000000,0.188824,0.000000,0.000000,1234.000000,,1
8.710249,8.599710,0.150806,0.193069,17.738878,18.959476,4.911821,1.492684,1.435787,2.016650,0.917850,0.562237,1.011799,1.302550,0.056351,0.000000,0.940031,0.934484,0.000000,0.000000,1.248926,1.277826,0.691243,0.173968,0.157090,0.304631,0.000000,0.000000,0.005094,0.114794,0.000000,0.000000,1289.000000,,1
15.416306,5.785871,0.244435,0.577848,14.703662,22.406544,6.845263,1.222695,1.001477,2.009583,0.427442,0.850612,0.479687,2.348426,0.031902,0.000000,1.187980,0.762369,0.000000,0.000000,1.167426,1.350375,0.835390,0.087318,0.000641,0.303106,0.000000,0.000000,0.000000,0.370777,0.000000,0.000000,1342.000000,,1
2.446109,33.006596,0.221277,0.758859,9.278854,14.814461,2.228465,0.951029,1.471442,0.484957,0.520672,0.828552,0.982552,0.653611,0.113629,0.000000,0.388476,1.518601,0.000000,0.000000,0.967494,1.170686,0.348006,0.000000,0.167743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1742.000000,,0
14.155640,2.664012,0.148530,0.519734,40.492031,31.383028,14.356554,3.512149,1.127907,2.157494,0.366154,0.930606,0.599769,0.449542,0.054484,0.000000,1.150929,0.425536,0.000000,0.000000,1.607370,1.496695,1.157050,0.545573,0.052273,0.333950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1995.000000,,1
7.362621,1.524546,0.132679,0.650975,18.492546,16.485579,9.155139,1.650975,1.086842,1.457528,0.624304,0.695694,0.594538,1.882554,0.003175,0.000000,0.867032,0.183140,0.000000,0.000000,1.266997,1.217104,0.961665,0.217741,0.036166,0.163617,0.000000,0.000000,0.000000,0.274747,0.000000,0.000000,2069.000000,,0
8.607555,22.196507,0.334112,0.496836,16.503506,27.638742,4.437524,1.380128,1.354455,2.798028,0.496756,0.751772,0.865126,2.512108,0.025037,0.000000,0.934880,1.346285,0.000000,0.000000,1.217576,1.441518,0.647141,0.139919,0.131765,0.446852,0.000000,0.000000,0.000000,0.400038,0.000000,0.000000,2137.000000,,1
13.031944,43.305473,0.198878,0.413348,12.188998,18.907473,4.098561,1.035795,1.203051,1.602604,0.856861,0.834142,0.580943,1.733405,0.081350,0.000000,1.115009,1.636543,0.000000,0.000000,1.085968,1.276634,0.612631,0.015274,0.080284,0.204826,0.000000,0.000000,0.000000,0.238900,0.000000,0.000000,2233.000000,,1
9.040288,5.386957,0.199916,1.002256,24.543076,25.094433,5.979718,2.060910,2.217824,2.803598,0.559222,0.716536,1.090975,2.590266,0.024337,0.000000,0.956182,0.731344,0.000000,0.000979,1.389929,1.399577,0.776681,0.314059,0.345927,0.447716,0.000000,0.000000,0.037815,0.413344,0.000000,0.000000,2548.000000,,1
3.316704,1.407499,0.310635,0.728874,8.304029,20.142164,0.829471,0.751952,1.928950,2.129365,0.806512,1.075283,0.670140,2.563894,0.101160,0.000000,0.520707,0.148448,0.000000,0.000000,0.919289,1.304106,0.000000,0.000000,0.285321,0.328250,0.000000,0.031523,0.000000,0.408900,0.000000,0.000000,2823.000000,,0
16.367393,8.107226,0.171867,0.673714,28.583025,36.681366,10.178837,2.411412,2.122677,2.533929,0.440379,0.416662,0.199078,1.074584,0.170151,9998.000000,1.213979,0.908872,0.000000,0.000000,1.456108,1.564445,1.007698,0.382271,0.326884,0.403794,0.000000,0.000000,0.000000,0.031241,0.000000,3.999913,2961.000000,,1
8.609333,1.849894,0.165918,0.000000,23.918592,12.046019,6.368730,1.981734,1.541954,0.147332,0.577769,0.279072,0.415384,1.436426,0.110753,0.000000,0.934969,0.267147,0.000000,0.000000,1.378736,1.080844,0.804053,0.297045,0.188071,0.000000,0.000000,0.000000,0.000000,0.157283,0.000000,0.000000,3000.000000,,0
8.969617,19.986168,0.395600,0.296181,8.753790,18.986568,2.504542,0.605059,1.411152,3.168134,0.587770,0.482183,0.253020,1.471881,0.175486,0.000000,0.952774,1.300730,0.000000,0.000000,0.942196,1.278446,0.398728,0.000000,0.149574,0.500804,0.000000,0.000000,0.000000,0.167873,0.000000,0.000000,3135.000000,,1
7.544411,3.134915,0.211535,0.707612,13.901023,11.206266,2.060550,1.098042,1.466511,1.496437,0.628496,0.848955,1.793915,4.249806,0.010290,0.000000,0.877625,0.496226,0.000000,0.000000,1.143047,1.049461,0.313983,0.040619,0.166285,0.175058,0.000000,0.000000,0.253802,0.628369,0.000000,0.000000,3244.000000,,1
1.499431,4.602185,0.085085,0.489150,5.411212,12.460464,2.495638,0.546186,1.359526,2.374199,0.741331,0.527979,0.503244,1.867182,0.015648,0.000000,0.175927,0.662964,0.000000,0.000000,0.733295,1.095534,0.397182,0.000000,0.133387,0.375517,0.000000,0.000000,0.000000,0.271187,0.000000,0.000000,3791.000000,,0
24.674458,2.180133,0.072688,0.605418,25.520777,17.193630,10.156198,2.262283,0.415644,0.960392,0.665010,0.538560,0.481504,0.809048,0.004947,0.000000,1.392248,0.338483,0.000000,0.000000,1.406894,1.235368,1.006731,0.354547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3832.000000,,0
8.800625,1.941287,0.118744,0.117446,12.020644,11.110521,4.652433,1.120681,0.553892,2.347488,0.109121,0.748338,0.734443,0.177377,0.100374,0.000000,0.944513,0.288090,0.000000,0.000000,1.079928,1.045734,0.667680,0.049482,0.000000,0.370603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3928.000000,,0
1.739594,9.851892,0.250285,0.653151,4.801402,20.083971,2.045238,0.367851,0.752670,2.863349,0.492743,0.998164,0.575553,1.538720,0.015134,0.000000,0.240448,0.993520,0.000000,0.000000,0.681368,1.302850,0.310744,0.000000,0.000000,0.456874,0.000000,0.000000,0.000000,0.187160,0.000000,0.000000,4126.000000,,1
15.328225,3.651475,0.225430,0.630453,17.735384,24.722710,5.513866,1.488990,1.841748,4.274322,0.405642,0.503204,0.313010,0.460901,0.107224,0.000000,1.185492,0.562468,0.000000,0.000000,1.248841,1.393096,0.741456,0.172892,0.265230,0.630867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4643.000000,,1
12.271269,29.018930,0.203031,0.650097,20.577772,15.886709,5.243937,1.650437,1.424408,3.816794,1.196902,1.128786,0.820367,2.516900,0.062423,0.000000,1.088889,1.462681,0.000000,0.000000,1.313398,1.201034,0.719657,0.217599,0.153634,0.581699,0.078059,0.052612,0.000000,0.400866,0.000000,0.000000,4812.000000,,1
