FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
4.475935,14.099442,0.459324,0.230960,14.735145,25.024660,6.649899,1.158791,0.844383,0.732966,1.290312,0.622547,0.887864,1.253838,0.105563,0.000000,0.650884,1.149202,0.000000,0.000000,1.168354,1.398368,0.822815,0.064005,0.000000,0.000000,0.110695,0.000000,0.000000,0.098241,0.000000,0.000000,82.000000,,1
8.245614,11.869839,0.155018,0.185183,20.597557,12.755747,8.229903,1.661436,1.470185,3.256055,0.392426,0.273902,1.100198,1.492903,0.061079,0.000000,0.916223,1.074445,0.000000,0.000000,1.313816,1.105706,0.915395,0.220484,0.167372,0.512692,0.000000,0.000000,0.041471,0.174032,0.000000,0.000000,181.000000,,1
7.293168,2.054841,0.036633,0.519954,16.581425,15.118847,5.441997,1.478929,0.767204,1.119802,0.295961,0.403725,0.329500,0.467569,0.180178,0.000000,0.862916,0.312778,0.000000,0.000000,1.219622,1.179519,0.735758,0.169947,0.000000,0.049141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313.000000,,0
21.350885,3.943024,0.340201,0.808509,47.473427,40.229172,19.694180,4.340421,0.633946,3.174543,0.830029,0.811363,1.165319,2.254617,0.104166,9998.000000,1.329416,0.595829,0.000000,0.000000,1.676451,1.604541,1.294338,0.637532,0.000000,0.501681,0.000000,0.000000,0.066445,0.353073,0.000000,3.999913,595.000000,,1
13.895872,33.574741,0.225490,0.161646,23.886011,19.036896,8.827576,2.142182,1.286399,1.900681,0.804915,0.793456,1.319619,1.720768,0.020125,0.000000,1.142886,1.526013,0.000000,0.000000,1.378144,1.279596,0.945841,0.330856,0.109376,0.278909,0.000000,0.000000,0.120448,0.235722,0.000000,0.000000,729.000000,,1
7.688908,3.225171,0.405342,0.761973,22.621174,13.242481,7.493723,1.964066,1.030624,1.593001,0.582021,0.788485,0.433651,3.566250,0.057870,0.000000,0.885865,0.508553,0.000000,0.000000,1.354515,1.121969,0.874698,0.293156,0.013100,0.202216,0.000000,0.000000,0.000000,0.552212,0.000000,0.000000,1112.000000,,1
18.876429,3.983491,0.088978,0.609231,32.014141,24.801605,13.706656,2.600727,0.752990,2.012338,0.193927,0.374518,0.382304,0.901859,0.113194,0.000000,1.275920,0.600264,0.000000,0.000000,1.505342,1.394480,1.136932,0.415095,0.000000,0.303701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1300.000000,,1
32.709915,68.339432,0.379789,0.621429,47.573326,35.820412,22.509996,4.175581,1.408098,4.581782,0.405422,0.818630,1.887285,1.733166,0.051946,9998.000000,1.514679,1.834671,0.000000,0.000000,1.677364,1.554131,1.352375,0.620717,0.148633,0.661034,0.000000,0.000000,0.275838,0.238840,0.000000,3.999913,1350.000000,,1
17.348049,2.041265,0.100218,0.379449,25.544594,9.971154,6.801782,2.077539,1.380188,0.811423,0.686391,0.887505,0.453654,1.896988,0.076795,0.000000,1.239251,0.309899,0.000000,0.000000,1.407299,0.998745,0.832623,0.317549,0.139938,0.000000,0.000000,0.000000,0.000000,0.278065,0.000000,0.000000,1382.000000,,0
11.767765,32.142826,0.129524,0.299215,15.210320,29.640419,6.003435,1.388713,0.693658,2.773233,0.182348,0.696692,0.748678,2.045917,0.033512,0.000000,1.070694,1.507084,0.000000,0.000000,1.182138,1.471884,0.778400,0.142612,0.000000,0.442986,0.000000,0.000000,0.000000,0.310888,0.000000,0.000000,1571.000000,,1
