FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
10.716778,25.638403,0.223174,0.466771,8.756984,16.783697,0.911641,0.900421,1.159989,1.804676,0.735482,0.754108,1.246731,3.183167,0.020085,0.000000,1.030064,1.408891,0.000000,0.000000,0.942355,1.224888,0.000000,0.000000,0.064454,0.256399,0.000000,0.000000,0.095773,0.502859,0.000000,0.000000,91.000000,,1
9.060831,26.182453,0.269629,0.492723,12.767026,10.579747,0.618395,1.142341,0.259288,1.116049,1.135094,0.757082,0.665469,1.813739,0.115322,0.000000,0.957168,1.418010,0.000000,0.000000,1.106090,1.024475,0.000000,0.057796,0.000000,0.047683,0.055032,0.000000,0.000000,0.258575,0.000000,0.000000,306.000000,,1
8.954524,21.808792,0.262662,0.759079,4.965583,13.951092,0.917131,0.569484,0.881097,2.198459,0.348166,0.440538,0.800264,1.514863,0.153087,9998.000000,0.952043,1.338632,0.000000,0.000000,0.695970,1.144608,0.000000,0.000000,0.000000,0.342118,0.000000,0.000000,0.000000,0.180373,0.000000,3.999913,492.000000,,1
1.796770,6.451240,0.125272,0.366992,7.695236,0.000000,0.477611,0.710307,0.109301,0.786928,0.181729,0.221417,0.704757,1.552295,0.025062,0.000000,0.254493,0.809643,0.000000,0.000000,0.886222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190974,0.000000,0.000000,576.000000,,1
7.163464,19.725143,0.204488,0.622647,10.058655,18.589130,0.248787,0.933541,0.882514,0.504801,0.526482,1.427362,0.542792,3.493502,0.015862,0.000000,0.855123,1.295020,0.000000,0.000000,1.002540,1.269259,0.000000,0.000000,0.000000,0.000000,0.000000,0.154534,0.000000,0.543261,0.000000,0.000000,629.000000,,1
2.437265,11.741134,0.234853,0.545447,7.724024,12.523729,0.722685,0.540756,0.944322,2.324350,0.839912,0.387315,0.632948,1.867801,0.159717,0.000000,0.386903,1.069710,0.000000,0.000000,0.887844,1.097734,0.000000,0.000000,0.000000,0.366302,0.000000,0.000000,0.000000,0.271331,0.000000,0.000000,805.000000,,1
1.112595,5.680283,0.259488,0.214530,11.670402,12.240924,0.141443,1.100358,0.000000,0.000000,0.805434,0.101395,0.474696,0.000000,0.049346,0.000000,0.046337,0.754370,0.000000,0.000000,1.067086,1.087814,0.000000,0.041534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1123.000000,,0
36.376980,76.815613,0.416262,0.604001,8.462220,18.471565,0.962309,0.723763,1.608413,3.082111,0.993312,0.843485,1.384401,2.377973,0.152162,0.000000,1.560827,1.885450,0.000000,0.000000,0.927484,1.266504,0.000000,0.000000,0.206398,0.488848,0.000000,0.000000,0.141262,0.376207,0.000000,0.000000,1182.000000,,1
10.614563,12.175463,0.281927,0.915753,12.236651,3.946139,0.610170,1.054840,0.428540,0.855563,0.436146,0.602823,0.166078,1.451119,0.071503,0.000000,1.025902,1.085485,0.000000,0.000000,1.087663,0.596172,0.000000,0.023187,0.000000,0.000000,0.000000,0.000000,0.000000,0.161703,0.000000,0.000000,1240.000000,,1
1.217624,0.633327,0.098640,0.117846,5.679984,13.738379,0.240682,0.512487,0.692520,0.451498,0.343415,0.293067,0.000000,0.000000,0.242966,0.000000,0.085513,0.000000,0.000000,0.000000,0.754347,1.137936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1274.000000,,0
