FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
33.265743,26.267637,0.307900,0.517798,7.710029,10.043802,0.477431,0.635324,1.158372,0.845741,0.736939,0.677787,0.651494,1.522449,0.061838,9998.000000,1.521997,1.419421,0.000000,0.000000,0.887056,1.001898,0.000000,0.000000,0.063848,0.000000,0.000000,0.000000,0.000000,0.182543,0.000000,3.999913,232.000000,,1
6.298159,23.873035,0.272704,0.271905,4.807451,11.755966,0.655846,0.567288,0.141802,1.610669,0.409635,0.969995,0.557745,2.306542,0.053794,9998.000000,0.799214,1.377908,0.000000,0.000000,0.681915,1.070258,0.000000,0.000000,0.000000,0.207006,0.000000,0.000000,0.000000,0.362961,0.000000,3.999913,313.000000,,1
1.816175,3.113255,0.042463,0.810465,4.785252,8.269371,0.681799,0.545627,0.545288,1.306542,0.109920,0.582420,0.215687,0.649937,0.041584,9998.000000,0.259158,0.493215,0.000000,0.000000,0.679905,0.917472,0.000000,0.000000,0.000000,0.116123,0.000000,0.000000,0.000000,0.000000,0.000000,3.999913,427.000000,,0
11.445392,27.859142,0.023817,0.660418,5.614123,2.062427,0.502406,0.573576,0.857839,1.918309,0.688447,0.199257,0.428919,1.236290,0.178674,9998.000000,1.058631,1.444968,0.000000,0.000000,0.749282,0.314379,0.000000,0.000000,0.000000,0.282919,0.000000,0.000000,0.000000,0.092120,0.000000,3.999913,516.000000,,1
12.123997,2.741052,0.250744,0.555829,8.656846,7.487275,0.572199,0.833743,1.189236,0.634366,0.432313,0.800004,0.165219,0.248348,0.050261,0.000000,1.083646,0.437917,0.000000,0.000000,0.937360,0.874324,0.000000,0.000000,0.075268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1044.000000,,1
9.270749,19.724165,0.117706,0.337566,7.325130,4.689087,0.300753,0.777305,1.089338,1.605918,0.220998,0.403007,0.640794,0.868779,0.085628,0.000000,0.967115,1.294999,0.000000,0.000000,0.864815,0.671088,0.000000,0.000000,0.037162,0.205723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1308.000000,,1
1.018886,2.106586,0.000000,0.405402,4.673874,3.425506,0.000000,0.466571,0.700226,0.331856,0.188317,0.109461,0.528019,0.000000,0.211652,0.000000,0.008126,0.323579,0.000000,0.000000,0.669677,0.534725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1831.000000,,0
14.776929,77.299149,0.496037,0.805394,11.237070,22.562759,0.943343,1.055339,2.139107,3.963148,0.835040,1.373500,1.008165,2.625223,0.098121,9998.000000,1.169584,1.888175,0.000000,0.000000,1.050653,1.353392,0.000000,0.023392,0.330233,0.598040,0.000000,0.137829,0.003532,0.419166,0.000000,3.999913,1981.000000,,1
10.473201,28.934765,0.296560,0.995508,13.191014,13.049232,0.000000,1.421254,0.940628,2.065661,0.544250,1.218023,0.390988,0.622427,0.113987,0.000000,1.020079,1.461420,0.000000,0.000000,1.120278,1.115585,0.000000,0.152672,0.000000,0.315059,0.000000,0.085656,0.000000,0.000000,0.000000,0.000000,2115.000000,,1
1.490028,5.391469,0.104570,0.174542,4.682099,12.602566,0.096145,0.468028,0.000000,0.791520,0.240083,0.307600,0.399792,1.012657,0.028612,0.000000,0.173195,0.731707,0.000000,0.000000,0.670441,1.100459,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005462,0.000000,0.000000,2296.000000,,0
24.580128,5.364298,0.259608,0.612825,8.864308,15.327586,0.448923,0.734603,1.401969,2.778264,0.750834,1.141004,0.665269,2.882175,0.103283,0.000000,1.390584,0.729513,0.000000,0.000000,0.947645,1.185474,0.000000,0.000000,0.146738,0.443774,0.000000,0.057287,0.000000,0.459720,0.000000,0.000000,2352.000000,,1
1.505381,2.173924,0.194187,0.429299,0.000000,4.730891,0.649179,0.000000,0.810325,2.121559,0.071550,0.240622,0.120640,1.980915,0.084633,0.000000,0.177646,0.337244,0.000000,0.000000,0.000000,0.674943,0.000000,0.000000,0.000000,0.326655,0.000000,0.000000,0.000000,0.296866,0.000000,0.000000,2413.000000,,0
10.524807,27.955885,0.278373,0.318600,14.839135,14.700947,0.941207,1.440279,0.757222,1.545847,0.559781,0.792937,0.512168,2.193648,0.063728,0.000000,1.022214,1.446473,0.000000,0.000000,1.171409,1.167345,0.000000,0.158447,0.000000,0.189166,0.000000,0.000000,0.000000,0.341167,0.000000,0.000000,2934.000000,,1
13.776769,24.908031,0.335829,0.368729,3.053883,7.429719,0.676409,0.281568,0.909804,1.162764,0.377653,0.762233,0.483141,2.177537,0.213748,0.000000,1.139147,1.396339,0.000000,0.000000,0.484852,0.870972,0.000000,0.000000,0.000000,0.065492,0.000000,0.000000,0.000000,0.337966,0.000000,0.000000,3021.000000,,1
11.388116,12.784016,0.153561,0.560620,6.023758,18.555193,0.280370,0.537063,0.493522,1.479987,0.607854,0.611627,0.270468,0.875786,0.077634,0.000000,1.056452,1.106667,0.000000,0.000000,0.779868,1.268466,0.000000,0.000000,0.000000,0.170258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3069.000000,,1
33.852257,33.154842,0.232078,0.302809,11.214751,11.937416,0.542213,1.078777,1.697092,1.264499,0.754327,0.534567,0.926773,2.106387,0.066302,0.000000,1.529588,1.520547,0.000000,0.000000,1.049790,1.076910,0.000000,0.032932,0.229705,0.101918,0.000000,0.000000,0.000000,0.323538,0.000000,0.000000,3130.000000,,1
1.106766,0.168254,0.434549,0.000000,0.980296,2.199557,0.000000,0.151125,0.000000,3.056917,0.000000,0.021940,0.213072,0.094268,0.163411,0.000000,0.044056,0.000000,0.000000,0.000000,0.000000,0.342335,0.000000,0.000000,0.000000,0.485284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3192.000000,,0
8.579207,17.794956,0.258969,0.695914,7.759000,2.485038,0.000000,0.690583,1.559183,0.505740,0.212493,0.735042,1.041944,2.595037,0.067997,0.000000,0.933447,1.250297,0.000000,0.000000,0.889806,0.395333,0.000000,0.000000,0.192897,0.000000,0.000000,0.000000,0.017844,0.414144,0.000000,0.000000,3305.000000,,1
57.341408,35.362087,0.206983,0.505819,6.769221,13.628718,0.650097,0.671777,1.705636,2.562976,0.431375,0.844603,0.911142,2.397138,0.111693,0.000000,1.758468,1.548538,0.000000,0.000000,0.830539,1.134455,0.000000,0.000000,0.231886,0.408745,0.000000,0.000000,0.000000,0.379693,0.000000,0.000000,3421.000000,,1
