FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
11.361963,33.374004,0.301731,0.807171,130.336731,92.144630,57.849865,11.734246,0.902757,1.188417,0.564093,0.378831,0.862910,2.374299,0.054747,0.000000,1.055453,1.523408,0.000000,0.000000,2.115067,1.964470,1.762302,1.069455,0.000000,0.074969,0.000000,0.000000,0.000000,0.375535,0.000000,0.000000,428.000000,,1
8.997446,40.911407,0.211815,0.764329,188.277206,120.309097,86.633064,17.193312,1.490647,2.283185,0.462438,0.550518,0.475654,3.706934,0.105538,0.000000,0.954119,1.611844,0.000000,0.000000,2.274798,2.080298,1.937684,1.235360,0.173375,0.358541,0.000000,0.000000,0.000000,0.569015,0.000000,0.000000,911.000000,,1
10.039290,5.141723,0.261364,0.568685,17.603924,26.688992,8.481485,1.627997,1.104011,1.145715,0.250863,0.429239,0.529357,1.189435,0.116451,9998.000000,1.001703,0.711109,0.000000,0.000000,1.245610,1.426332,0.928472,0.211654,0.042973,0.059077,0.000000,0.000000,0.000000,0.075341,0.000000,3.999913,1152.000000,,1
18.830971,46.543697,0.282306,0.754547,104.900497,68.833298,52.343624,9.338725,3.038311,2.366553,0.386317,1.001577,0.444092,1.648839,0.085708,0.000000,1.274873,1.667861,0.000000,0.000000,2.020777,1.837799,1.718864,0.970288,0.482632,0.374116,0.000000,0.000684,0.000000,0.217178,0.000000,0.000000,1296.000000,,1
18.451582,7.590507,0.469346,1.214290,141.779907,85.195480,64.751045,12.775551,1.676389,1.276078,1.069993,0.704658,0.763151,2.617577,0.120292,0.000000,1.266034,0.880271,0.000000,0.084323,2.151615,1.930417,1.811247,1.106380,0.224375,0.105877,0.029381,0.000000,0.000000,0.417899,0.000000,0.000000,1407.000000,,1
3.542334,4.415684,0.126849,1.675171,156.430481,120.252281,77.385849,13.466853,2.213172,2.483241,0.420235,0.130023,0.582620,1.188417,0.083753,0.000000,0.549289,0.644998,0.000000,0.224059,2.194321,2.080093,1.888662,1.129266,0.345015,0.395019,0.000000,0.000000,0.000000,0.074969,0.000000,0.000000,1788.000000,,1
36.693226,52.682888,0.323611,2.329102,269.186218,158.404892,124.672119,24.412792,1.428181,1.960912,0.544789,1.221018,0.771556,1.158192,0.047237,0.000000,1.564586,1.721670,0.000000,0.367188,2.430053,2.199769,2.095769,1.387617,0.154783,0.292458,0.000000,0.086722,0.000000,0.063781,0.000000,0.000000,2177.000000,,1
8.094829,1.419337,0.286439,0.758140,24.909389,28.950815,7.622608,2.195485,1.350442,1.955441,0.593041,0.931784,1.151544,3.654170,0.030361,0.000000,0.908208,0.152086,0.000000,0.000000,1.396363,1.461661,0.882104,0.341530,0.130476,0.291245,0.000000,0.000000,0.061281,0.562789,0.000000,0.000000,2365.000000,,0
13.331639,4.533051,0.291430,1.119403,78.431351,61.663322,35.020588,6.970056,0.865485,3.287857,0.374678,0.176359,0.536923,1.858977,0.167016,0.000000,1.124884,0.656391,0.000000,0.048986,1.894490,1.790027,1.544323,0.843236,0.000000,0.516913,0.000000,0.000000,0.000000,0.269274,0.000000,0.000000,2443.000000,,1
4.036474,10.063187,0.087900,0.576850,33.063332,19.873215,15.009286,3.037612,1.048172,1.538480,0.064922,0.240023,0.566988,0.760296,0.240921,9998.000000,0.606002,1.002735,0.000000,0.000000,1.519347,1.298268,1.176360,0.482532,0.020433,0.187092,0.000000,0.000000,0.000000,0.000000,0.000000,3.999913,2729.000000,,1
12.480667,36.975410,0.171288,1.648460,205.323990,126.897308,99.682037,18.297642,2.043801,1.564992,0.679384,1.685632,0.616598,0.953385,0.137386,0.000000,1.096238,1.567913,0.000000,0.217078,2.312440,2.103452,1.998617,1.262395,0.310439,0.194512,0.000000,0.226763,0.000000,0.000000,0.000000,0.000000,2750.000000,,1
11.798169,7.901321,0.239504,0.164740,30.513512,34.729759,12.051409,2.061948,2.056697,0.909106,0.028728,0.968338,0.263540,0.000000,0.115562,0.000000,1.071815,0.897700,0.000000,0.000000,1.484492,1.540702,1.081038,0.314278,0.313170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2779.000000,,1
8.760398,10.478451,0.290232,0.512188,21.081554,30.625547,10.705218,1.671678,1.829431,3.075004,0.363179,0.605458,0.364776,1.079515,0.078758,0.000000,0.942524,1.020297,0.000000,0.000000,1.323903,1.486084,1.029595,0.223153,0.262316,0.487846,0.000000,0.000000,0.000000,0.033229,0.000000,0.000000,3078.000000,,1
12.805896,46.384350,0.164860,0.899743,70.515831,44.363544,32.766869,6.286360,1.898006,2.207483,0.303488,0.742529,0.816614,4.049171,0.202004,0.000000,1.107410,1.666371,0.000000,0.000000,1.848287,1.647026,1.515435,0.798399,0.278298,0.343897,0.000000,0.000000,0.000000,0.607366,0.000000,0.000000,3475.000000,,1
17.660801,7.203930,0.099699,0.471163,38.281715,20.599991,18.923683,3.215848,0.039668,3.335550,0.235931,0.985367,0.485916,0.407219,0.158011,0.000000,1.247010,0.857570,0.000000,0.000000,1.582991,1.313867,1.277006,0.507295,0.000000,0.523167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3817.000000,,1
9.760518,24.600752,0.235312,0.828752,60.247520,51.583729,30.717939,5.136552,1.976783,1.294544,0.767004,1.286419,0.809287,1.962688,0.030177,0.000000,0.989473,1.390948,0.000000,0.000000,1.779939,1.712513,1.487392,0.710672,0.295959,0.112117,0.000000,0.109382,0.000000,0.292851,0.000000,0.000000,3853.000000,,1
16.936279,44.680569,0.472021,1.100877,53.247181,29.320662,24.723948,4.629954,1.122477,2.224133,0.957597,0.955202,1.275239,3.106467,0.016080,0.000000,1.228818,1.650119,0.000000,0.041739,1.726297,1.467174,1.393118,0.665577,0.050178,0.347161,0.000000,0.000000,0.105592,0.492267,0.000000,0.000000,4067.000000,,1
14.632531,7.890381,0.379410,1.724602,205.970932,125.200478,93.554146,18.662418,1.271187,1.083528,0.953365,0.371923,0.435068,1.796091,0.034562,0.000000,1.165319,0.897098,0.000000,0.236689,2.313806,2.097606,1.971063,1.270968,0.104209,0.034840,0.000000,0.000000,0.000000,0.254328,0.000000,0.000000,4173.000000,,1
6.710728,21.375780,0.109321,1.266076,100.054359,82.818687,47.955631,9.131782,0.877583,3.411212,0.323332,0.807391,0.575772,2.193149,0.089018,0.000000,0.826770,1.329922,0.000000,0.102460,2.000236,1.918128,1.680840,0.960555,0.000000,0.532909,0.000000,0.000000,0.000000,0.341068,0.000000,0.000000,4344.000000,,1
4.141024,3.485218,0.196103,0.672476,25.764214,22.025337,10.483382,1.890500,0.699727,1.304027,0.595636,0.940968,0.506937,1.283005,0.048491,0.000000,0.617108,0.542230,0.000000,0.000000,1.411017,1.342923,1.020501,0.276577,0.000000,0.115287,0.000000,0.000000,0.000000,0.108228,0.000000,0.000000,4364.000000,,1
1.533370,5.206445,0.107704,0.454034,9.398336,16.041307,1.884531,0.606436,1.416103,1.801402,0.283823,1.191013,0.277176,0.880019,0.008559,0.000000,0.185647,0.716541,0.000000,0.000000,0.973051,1.205240,0.275203,0.000000,0.151095,0.255611,0.000000,0.075916,0.000000,0.000000,0.000000,0.000000,4608.000000,,0
15.987326,17.279455,0.215727,2.301492,222.564651,137.142899,105.609131,20.173967,1.157713,1.109701,0.413368,0.729632,0.280130,1.108523,0.189332,0.000000,1.203776,1.237530,0.000000,0.362009,2.347456,2.137173,2.023701,1.304791,0.063601,0.045206,0.000000,0.000000,0.000000,0.044745,0.000000,0.000000,4660.000000,,1
23.442039,8.869539,0.186800,2.114951,235.117249,163.722687,117.899727,21.321020,1.695075,3.090236,0.208061,0.753389,0.957258,2.522849,0.019446,0.000000,1.369995,0.947901,0.000000,0.325300,2.371284,2.214109,2.071513,1.328808,0.229189,0.489992,0.000000,0.000000,0.000000,0.401891,0.000000,0.000000,4902.000000,,1
16.677849,2.747241,0.234793,1.436366,247.967346,182.569916,121.104813,22.585138,2.285321,1.723843,1.162325,0.250824,0.648280,1.772175,0.139743,0.000000,1.222140,0.438897,0.000000,0.157265,2.394394,2.261429,2.083161,1.353823,0.358947,0.236498,0.065327,0.000000,0.000000,0.248507,0.000000,0.000000,4979.000000,,1
3.271546,3.674513,0.186281,1.029267,77.502617,69.550552,40.928577,6.783635,0.833803,2.364078,0.408417,1.700765,1.045418,1.738696,0.027213,0.000000,0.514753,0.565200,0.000000,0.012528,1.889316,1.842301,1.612027,0.831463,0.000000,0.373662,0.000000,0.230644,0.019290,0.240224,0.000000,0.000000,5466.000000,,1
10.920707,39.788471,0.301152,0.645346,66.710960,45.340248,31.029772,5.662236,1.664471,3.365216,0.991855,0.577030,0.660019,2.172526,0.008848,0.000000,1.038251,1.599757,0.000000,0.000000,1.824197,1.656484,1.491779,0.752988,0.221276,0.527013,0.000000,0.000000,0.000000,0.336965,0.000000,0.000000,5928.000000,,1
17.537804,34.920570,0.319099,0.869957,62.232109,55.559772,30.188803,5.461062,1.628397,2.183906,0.999102,1.288276,1.126390,2.752351,0.119619,0.000000,1.243975,1.543081,0.000000,0.000000,1.794015,1.744761,1.479846,0.737277,0.211760,0.339234,0.000000,0.110009,0.051689,0.439704,0.000000,0.000000,6135.000000,,1
4.542154,3.936097,0.302210,0.510112,17.585938,24.172770,4.265737,1.504542,0.980356,2.427742,0.739714,0.487932,0.853028,0.811683,0.033393,0.000000,0.657262,0.595066,0.000000,0.000000,1.245165,1.383326,0.629994,0.177404,0.000000,0.385203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6282.000000,,1
9.307383,37.513474,0.374199,0.501867,24.765192,31.120247,11.396001,2.136672,1.407359,2.592263,0.451977,0.800443,0.697351,1.539459,0.040079,0.000000,0.968828,1.574187,0.000000,0.000000,1.393842,1.493043,1.056752,0.329738,0.148405,0.413679,0.000000,0.000000,0.000000,0.187368,0.000000,0.000000,6465.000000,,1
4.135594,19.073231,0.117047,0.752031,80.667557,65.897057,39.881283,7.080016,1.037292,0.594239,0.359586,0.502526,0.822324,1.060191,0.018782,0.000000,0.616538,1.280424,0.000000,0.000000,1.906699,1.818866,1.600769,0.850034,0.015901,0.000000,0.000000,0.000000,0.000000,0.025384,0.000000,0.000000,6578.000000,,1
